time,R-AP,L-AP,R-ML,L-ML,R-VT,L-VT,
5.9150,-32.4877,-0.4575,38.3268,1.0579,705.6708,0.1883,
5.9167,-32.0151,-0.4561,38.0616,1.0529,705.3660,0.2297,
5.9183,-31.5548,-0.4575,37.8033,1.0459,705.0963,0.2700,
5.9200,-31.1073,-0.4612,37.5521,1.0372,704.8615,0.3081,
5.9217,-30.6728,-0.4669,37.3081,1.0270,704.6613,0.3432,
5.9233,-30.2516,-0.4744,37.0713,1.0156,704.4948,0.3745,
5.9250,-29.8438,-0.4832,36.8419,1.0033,704.3615,0.4014,
5.9267,-29.4493,-0.4931,36.6196,0.9903,704.2603,0.4233,
5.9283,-29.0679,-0.5036,36.4044,0.9768,704.1901,0.4399,
5.9300,-28.6995,-0.5146,36.1961,0.9632,704.1500,0.4508,
5.9317,-28.3437,-0.5257,35.9942,0.9496,704.1389,0.4559,
5.9333,-27.9999,-0.5367,35.7986,0.9362,704.1559,0.4554,
5.9350,-27.6678,-0.5472,35.6087,0.9233,704.2004,0.4492,
5.9367,-27.3465,-0.5572,35.4242,0.9110,704.2715,0.4376,
5.9383,-27.0356,-0.5664,35.2445,0.8997,704.3691,0.4211,
5.9400,-26.7342,-0.5746,35.0691,0.8894,704.4930,0.4001,
5.9417,-26.4416,-0.5817,34.8975,0.8803,704.6433,0.3752,
5.9433,-26.1570,-0.5877,34.7292,0.8726,704.8204,0.3470,
5.9450,-25.8797,-0.5925,34.5637,0.8664,705.0252,0.3162,
5.9467,-25.6089,-0.5961,34.4005,0.8617,705.2585,0.2835,
5.9483,-25.3438,-0.5984,34.2392,0.8587,705.5217,0.2497,
5.9500,-25.0839,-0.5996,34.0794,0.8573,705.8165,0.2156,
5.9517,-24.8284,-0.5997,33.9209,0.8575,706.1444,0.1818,
5.9533,-24.5768,-0.5987,33.7633,0.8591,706.5077,0.1491,
5.9550,-24.3285,-0.5969,33.6066,0.8621,706.9083,0.1183,
5.9567,-24.0832,-0.5944,33.4507,0.8663,707.3486,0.0898,
5.9583,-23.8405,-0.5912,33.2956,0.8714,707.8309,0.0644,
5.9600,-23.6002,-0.5877,33.1414,0.8773,708.3576,0.0424,
5.9617,-23.3621,-0.5840,32.9884,0.8836,708.9308,0.0244,
5.9633,-23.1260,-0.5803,32.8367,0.8902,709.5529,0.0107,
5.9650,-22.8921,-0.5768,32.6867,0.8968,710.2259,0.0015,
5.9667,-22.6603,-0.5737,32.5388,0.9030,710.9515,-0.0030,
5.9683,-22.4309,-0.5711,32.3934,0.9087,711.7314,-0.0028,
5.9700,-22.2039,-0.5693,32.2511,0.9136,712.5668,0.0020,
5.9717,-21.9798,-0.5682,32.1124,0.9176,713.4589,0.0114,
5.9733,-21.7587,-0.5680,31.9778,0.9204,714.4080,0.0250,
5.9750,-21.5411,-0.5687,31.8478,0.9219,715.4146,0.0425,
5.9767,-21.3273,-0.5704,31.7232,0.9219,716.4783,0.0635,
5.9783,-21.1179,-0.5729,31.6043,0.9205,717.5986,0.0873,
5.9800,-20.9134,-0.5764,31.4918,0.9175,718.7744,0.1134,
5.9817,-20.7142,-0.5806,31.3862,0.9130,720.0044,0.1413,
5.9833,-20.5211,-0.5855,31.2878,0.9069,721.2866,0.1701,
5.9850,-20.3346,-0.5908,31.1972,0.8994,722.6188,0.1993,
5.9867,-20.1554,-0.5965,31.1146,0.8905,723.9985,0.2280,
5.9883,-19.9842,-0.6023,31.0403,0.8804,725.4227,0.2557,
5.9900,-19.8216,-0.6082,30.9744,0.8692,726.8882,0.2818,
5.9917,-19.6685,-0.6138,30.9172,0.8571,728.3915,0.3055,
5.9933,-19.5255,-0.6192,30.8685,0.8443,729.9289,0.3265,
5.9950,-19.3933,-0.6241,30.8284,0.8311,731.4965,0.3442,
5.9967,-19.2727,-0.6283,30.7968,0.8177,733.0903,0.3584,
5.9983,-19.1644,-0.6319,30.7734,0.8043,734.7064,0.3687,
6.0000,-19.0690,-0.6348,30.7579,0.7912,736.3405,0.3752,
6.0017,-18.9870,-0.6368,30.7501,0.7785,737.9887,0.3776,
6.0033,-18.9190,-0.6379,30.7495,0.7665,739.6472,0.3762,
6.0050,-18.8653,-0.6383,30.7558,0.7554,741.3120,0.3710,
6.0067,-18.8264,-0.6378,30.7685,0.7454,742.9795,0.3624,
6.0083,-18.8025,-0.6366,30.7871,0.7365,744.6464,0.3506,
6.0100,-18.7936,-0.6346,30.8111,0.7290,746.3094,0.3361,
6.0117,-18.7998,-0.6321,30.8400,0.7228,747.9657,0.3192,
6.0133,-18.8209,-0.6290,30.8733,0.7181,749.6126,0.3005,
6.0150,-18.8567,-0.6254,30.9104,0.7149,751.2478,0.2804,
6.0167,-18.9066,-0.6216,30.9509,0.7131,752.8691,0.2595,
6.0183,-18.9701,-0.6174,30.9943,0.7126,754.4747,0.2381,
6.0200,-19.0466,-0.6131,31.0401,0.7135,756.0631,0.2169,
6.0217,-19.1351,-0.6087,31.0878,0.7156,757.6329,0.1962,
6.0233,-19.2347,-0.6042,31.1369,0.7189,759.1829,0.1764,
6.0250,-19.3443,-0.5997,31.1871,0.7230,760.7122,0.1580,
6.0267,-19.4626,-0.5953,31.2379,0.7281,762.2199,0.1412,
6.0283,-19.5883,-0.5910,31.2889,0.7338,763.7053,0.1263,
6.0300,-19.7199,-0.5868,31.3398,0.7400,765.1678,0.1136,
6.0317,-19.8559,-0.5826,31.3903,0.7466,766.6068,0.1031,
6.0333,-19.9949,-0.5787,31.4400,0.7535,768.0215,0.0949,
6.0350,-20.1350,-0.5748,31.4888,0.7605,769.4116,0.0891,
6.0367,-20.2748,-0.5711,31.5364,0.7675,770.7761,0.0856,
6.0383,-20.4124,-0.5677,31.5826,0.7745,772.1145,0.0845,
6.0400,-20.5463,-0.5644,31.6272,0.7814,773.4260,0.0854,
6.0417,-20.6748,-0.5613,31.6702,0.7881,774.7098,0.0884,
6.0433,-20.7964,-0.5586,31.7116,0.7946,775.9650,0.0931,
6.0450,-20.9096,-0.5563,31.7512,0.8009,777.1908,0.0994,
6.0467,-21.0130,-0.5543,31.7893,0.8071,778.3862,0.1071,
6.0483,-21.1053,-0.5529,31.8258,0.8130,779.5504,0.1158,
6.0500,-21.1854,-0.5520,31.8610,0.8188,780.6826,0.1253,
6.0517,-21.2523,-0.5518,31.8949,0.8244,781.7818,0.1354,
6.0533,-21.3053,-0.5522,31.9280,0.8297,782.8475,0.1458,
6.0550,-21.3437,-0.5534,31.9605,0.8349,783.8792,0.1563,
6.0567,-21.3672,-0.5554,31.9927,0.8399,784.8764,0.1666,
6.0583,-21.3756,-0.5581,32.0250,0.8446,785.8392,0.1765,
6.0600,-21.3690,-0.5617,32.0578,0.8490,786.7675,0.1859,
6.0617,-21.3478,-0.5660,32.0916,0.8530,787.6618,0.1945,
6.0633,-21.3124,-0.5711,32.1268,0.8566,788.5226,0.2023,
6.0650,-21.2636,-0.5768,32.1637,0.8596,789.3510,0.2090,
6.0667,-21.2025,-0.5831,32.2028,0.8620,790.1479,0.2147,
6.0683,-21.1303,-0.5899,32.2444,0.8637,790.9149,0.2193,
6.0700,-21.0485,-0.5971,32.2889,0.8645,791.6537,0.2227,
6.0717,-20.9586,-0.6046,32.3364,0.8645,792.3660,0.2250,
6.0733,-20.8624,-0.6122,32.3872,0.8636,793.0538,0.2261,
6.0750,-20.7619,-0.6199,32.4412,0.8616,793.7192,0.2261,
6.0767,-20.6588,-0.6274,32.4985,0.8585,794.3643,0.2252,
6.0783,-20.5554,-0.6347,32.5589,0.8544,794.9912,0.2233,
6.0800,-20.4535,-0.6417,32.6221,0.8492,795.6019,0.2207,
6.0817,-20.3553,-0.6483,32.6879,0.8429,796.1983,0.2173,
6.0833,-20.2624,-0.6543,32.7557,0.8357,796.7819,0.2134,
6.0850,-20.1768,-0.6598,32.8250,0.8275,797.3541,0.2090,
6.0867,-20.1001,-0.6645,32.8953,0.8185,797.9160,0.2043,
6.0883,-20.0335,-0.6686,32.9657,0.8087,798.4681,0.1993,
6.0900,-19.9784,-0.6719,33.0356,0.7984,799.0107,0.1942,
6.0917,-19.9355,-0.6744,33.1042,0.7877,799.5438,0.1890,
6.0933,-19.9056,-0.6761,33.1706,0.7767,800.0664,0.1837,
6.0950,-19.8891,-0.6770,33.2339,0.7655,800.5776,0.1785,
6.0967,-19.8859,-0.6773,33.2935,0.7545,801.0759,0.1734,
6.0983,-19.8959,-0.6769,33.3485,0.7438,801.5590,0.1683,
6.1000,-19.9185,-0.6759,33.3983,0.7335,802.0246,0.1632,
6.1017,-19.9530,-0.6745,33.4421,0.7238,802.4697,0.1582,
6.1033,-19.9984,-0.6727,33.4794,0.7149,802.8909,0.1532,
6.1050,-20.0535,-0.6706,33.5098,0.7069,803.2846,0.1482,
6.1067,-20.1168,-0.6684,33.5329,0.7000,803.6467,0.1431,
6.1083,-20.1868,-0.6661,33.5486,0.6943,803.9727,0.1380,
6.1100,-20.2619,-0.6640,33.5567,0.6898,804.2582,0.1327,
6.1117,-20.3401,-0.6621,33.5575,0.6866,804.4985,0.1274,
6.1133,-20.4197,-0.6604,33.5510,0.6848,804.6885,0.1220,
6.1150,-20.4988,-0.6592,33.5377,0.6842,804.8234,0.1165,
6.1167,-20.5756,-0.6583,33.5179,0.6850,804.8981,0.1109,
6.1183,-20.6481,-0.6578,33.4924,0.6870,804.9081,0.1054,
6.1200,-20.7148,-0.6577,33.4617,0.6901,804.8484,0.0999,
6.1217,-20.7740,-0.6580,33.4266,0.6943,804.7145,0.0946,
6.1233,-20.8240,-0.6586,33.3879,0.6994,804.5024,0.0895,
6.1250,-20.8635,-0.6594,33.3464,0.7052,804.2081,0.0846,
6.1267,-20.8914,-0.6604,33.3029,0.7118,803.8281,0.0802,
6.1283,-20.9064,-0.6615,33.2581,0.7187,803.3595,0.0761,
6.1300,-20.9078,-0.6625,33.2130,0.7260,802.7997,0.0726,
6.1317,-20.8948,-0.6633,33.1679,0.7334,802.1470,0.0697,
6.1333,-20.8669,-0.6639,33.1236,0.7408,801.4000,0.0675,
6.1350,-20.8237,-0.6641,33.0805,0.7481,800.5581,0.0659,
6.1367,-20.7653,-0.6639,33.0388,0.7549,799.6215,0.0650,
6.1383,-20.6915,-0.6632,32.9986,0.7614,798.5913,0.0647,
6.1400,-20.6027,-0.6619,32.9601,0.7672,797.4691,0.0652,
6.1417,-20.4992,-0.6600,32.9228,0.7722,796.2574,0.0662,
6.1433,-20.3816,-0.6574,32.8866,0.7765,794.9598,0.0678,
6.1450,-20.2505,-0.6543,32.8507,0.7798,793.5804,0.0698,
6.1467,-20.1069,-0.6506,32.8145,0.7821,792.1242,0.0722,
6.1483,-19.9516,-0.6463,32.7772,0.7833,790.5973,0.0749,
6.1500,-19.7857,-0.6415,32.7376,0.7834,789.0063,0.0777,
6.1517,-19.6102,-0.6363,32.6946,0.7823,787.3588,0.0805,
6.1533,-19.4263,-0.6308,32.6470,0.7801,785.6628,0.0831,
6.1550,-19.2353,-0.6249,32.5934,0.7767,783.9274,0.0855,
6.1567,-19.0383,-0.6189,32.5323,0.7722,782.1620,0.0875,
6.1583,-18.8365,-0.6129,32.4624,0.7665,780.3765,0.0891,
6.1600,-18.6312,-0.6068,32.3823,0.7598,778.5814,0.0900,
6.1617,-18.4234,-0.6009,32.2905,0.7522,776.7871,0.0902,
6.1633,-18.2144,-0.5952,32.1857,0.7436,775.0046,0.0897,
6.1650,-18.0051,-0.5897,32.0668,0.7343,773.2446,0.0883,
6.1667,-17.7965,-0.5847,31.9327,0.7244,771.5178,0.0862,
6.1683,-17.5895,-0.5800,31.7825,0.7139,769.8344,0.0832,
6.1700,-17.3848,-0.5759,31.6157,0.7031,768.2043,0.0794,
6.1717,-17.1830,-0.5723,31.4317,0.6920,766.6368,0.0749,
6.1733,-16.9848,-0.5693,31.2305,0.6809,765.1407,0.0698,
6.1750,-16.7904,-0.5669,31.0122,0.6700,763.7234,0.0642,
6.1767,-16.6003,-0.5651,30.7770,0.6593,762.3920,0.0583,
6.1783,-16.4144,-0.5639,30.5258,0.6492,761.1521,0.0522,
6.1800,-16.2329,-0.5633,30.2594,0.6397,760.0084,0.0460,
6.1817,-16.0558,-0.5635,29.9789,0.6310,758.9645,0.0402,
6.1833,-15.8827,-0.5642,29.6859,0.6234,758.0228,0.0347,
6.1850,-15.7134,-0.5656,29.3818,0.6170,757.1843,0.0300,
6.1867,-15.5475,-0.5676,29.0686,0.6118,756.4492,0.0261,
6.1883,-15.3845,-0.5703,28.7482,0.6081,755.8163,0.0234,
6.1900,-15.2236,-0.5735,28.4227,0.6059,755.2834,0.0220,
6.1917,-15.0642,-0.5773,28.0944,0.6053,754.8474,0.0222,
6.1933,-14.9054,-0.5816,27.7654,0.6064,754.5038,0.0240,
6.1950,-14.7462,-0.5864,27.4382,0.6091,754.2480,0.0276,
6.1967,-14.5855,-0.5917,27.1150,0.6134,754.0740,0.0331,
6.1983,-14.4222,-0.5972,26.7981,0.6194,753.9756,0.0405,
6.2000,-14.2551,-0.6031,26.4898,0.6269,753.9460,0.0499,
6.2017,-14.0828,-0.6091,26.1921,0.6359,753.9780,0.0611,
6.2033,-13.9041,-0.6152,25.9071,0.6461,754.0643,0.0741,
6.2050,-13.7175,-0.6214,25.6365,0.6576,754.1976,0.0887,
6.2067,-13.5217,-0.6275,25.3819,0.6701,754.3704,0.1048,
6.2083,-13.3152,-0.6335,25.1449,0.6834,754.5759,0.1222,
6.2100,-13.0967,-0.6392,24.9264,0.6973,754.8071,0.1405,
6.2117,-12.8648,-0.6446,24.7274,0.7117,755.0580,0.1596,
6.2133,-12.6182,-0.6498,24.5485,0.7262,755.3229,0.1792,
6.2150,-12.3556,-0.6545,24.3901,0.7408,755.5966,0.1990,
6.2167,-12.0759,-0.6589,24.2522,0.7552,755.8747,0.2186,
6.2183,-11.7778,-0.6628,24.1345,0.7691,756.1537,0.2379,
6.2200,-11.4605,-0.6663,24.0365,0.7824,756.4305,0.2565,
6.2217,-11.1228,-0.6694,23.9576,0.7950,756.7031,0.2741,
6.2233,-10.7641,-0.6722,23.8967,0.8066,756.9698,0.2906,
6.2250,-10.3836,-0.6745,23.8527,0.8172,757.2299,0.3058,
6.2267,-9.9806,-0.6766,23.8241,0.8266,757.4832,0.3194,
6.2283,-9.5548,-0.6783,23.8095,0.8347,757.7299,0.3313,
6.2300,-9.1057,-0.6797,23.8071,0.8416,757.9711,0.3413,
6.2317,-8.6331,-0.6809,23.8153,0.8471,758.2078,0.3495,
6.2333,-8.1369,-0.6818,23.8323,0.8511,758.4417,0.3556,
6.2350,-7.6171,-0.6824,23.8563,0.8539,758.6745,0.3598,
6.2367,-7.0737,-0.6829,23.8854,0.8552,758.9083,0.3619,
6.2383,-6.5069,-0.6830,23.9179,0.8552,759.1451,0.3622,
6.2400,-5.9171,-0.6829,23.9522,0.8540,759.3869,0.3605,
6.2417,-5.3044,-0.6824,23.9866,0.8515,759.6357,0.3572,
6.2433,-4.6694,-0.6816,24.0196,0.8478,759.8932,0.3522,
6.2450,-4.0124,-0.6804,24.0499,0.8430,760.1613,0.3458,
6.2467,-3.3340,-0.6786,24.0763,0.8371,760.4410,0.3381,
6.2483,-2.6345,-0.6764,24.0979,0.8303,760.7335,0.3294,
6.2500,-1.9145,-0.6735,24.1138,0.8226,761.0397,0.3198,
6.2517,-1.1746,-0.6700,24.1236,0.8141,761.3600,0.3094,
6.2533,-0.4151,-0.6658,24.1269,0.8049,761.6946,0.2986,
6.2550,0.3632,-0.6609,24.1235,0.7949,762.0433,0.2875,
6.2567,1.1600,-0.6552,24.1137,0.7844,762.4058,0.2763,
6.2583,1.9748,-0.6488,24.0976,0.7734,762.7814,0.2650,
6.2600,2.8068,-0.6416,24.0759,0.7621,763.1693,0.2540,
6.2617,3.6556,-0.6336,24.0492,0.7505,763.5687,0.2433,
6.2633,4.5206,-0.6250,24.0184,0.7387,763.9783,0.2330,
6.2650,5.4011,-0.6157,23.9844,0.7270,764.3974,0.2234,
6.2667,6.2964,-0.6058,23.9485,0.7155,764.8246,0.2144,
6.2683,7.2057,-0.5954,23.9117,0.7043,765.2592,0.2061,
6.2700,8.1281,-0.5846,23.8752,0.6937,765.7002,0.1988,
6.2717,9.0626,-0.5735,23.8405,0.6838,766.1468,0.1924,
6.2733,10.0082,-0.5623,23.8086,0.6748,766.5985,0.1870,
6.2750,10.9638,-0.5511,23.7808,0.6669,767.0550,0.1827,
6.2767,11.9281,-0.5401,23.7584,0.6603,767.5160,0.1796,
6.2783,12.8996,-0.5293,23.7424,0.6551,767.9816,0.1777,
6.2800,13.8770,-0.5191,23.7339,0.6515,768.4520,0.1770,
6.2817,14.8586,-0.5094,23.7337,0.6495,768.9276,0.1776,
6.2833,15.8429,-0.5006,23.7428,0.6493,769.4089,0.1794,
6.2850,16.8281,-0.4927,23.7618,0.6508,769.8965,0.1824,
6.2867,17.8124,-0.4859,23.7913,0.6541,770.3914,0.1866,
6.2883,18.7940,-0.4803,23.8316,0.6590,770.8940,0.1918,
6.2900,19.7709,-0.4760,23.8832,0.6654,771.4053,0.1979,
6.2917,20.7414,-0.4732,23.9460,0.6733,771.9258,0.2048,
6.2933,21.7036,-0.4718,24.0202,0.6825,772.4563,0.2124,
6.2950,22.6554,-0.4719,24.1055,0.6926,772.9971,0.2205,
6.2967,23.5951,-0.4735,24.2016,0.7036,773.5485,0.2288,
6.2983,24.5208,-0.4767,24.3083,0.7152,774.1105,0.2372,
6.3000,25.4308,-0.4813,24.4248,0.7271,774.6829,0.2456,
6.3017,26.3233,-0.4873,24.5505,0.7390,775.2653,0.2537,
6.3033,27.1968,-0.4946,24.6848,0.7506,775.8568,0.2615,
6.3050,28.0498,-0.5030,24.8267,0.7617,776.4564,0.2686,
6.3067,28.8808,-0.5125,24.9753,0.7720,777.0627,0.2751,
6.3083,29.6886,-0.5229,25.1297,0.7812,777.6743,0.2807,
6.3100,30.4719,-0.5340,25.2888,0.7892,778.2891,0.2854,
6.3117,31.2298,-0.5455,25.4517,0.7957,778.9050,0.2892,
6.3133,31.9614,-0.5574,25.6173,0.8007,779.5199,0.2919,
6.3150,32.6660,-0.5693,25.7846,0.8038,780.1310,0.2935,
6.3167,33.3429,-0.5811,25.9526,0.8052,780.7358,0.2939,
6.3183,33.9917,-0.5924,26.1204,0.8047,781.3314,0.2932,
6.3200,34.6122,-0.6032,26.2872,0.8023,781.9150,0.2914,
6.3217,35.2043,-0.6133,26.4521,0.7981,782.4835,0.2884,
6.3233,35.7681,-0.6223,26.6145,0.7921,783.0341,0.2842,
6.3250,36.3037,-0.6303,26.7738,0.7846,783.5637,0.2790,
6.3267,36.8116,-0.6370,26.9295,0.7755,784.0693,0.2728,
6.3283,37.2924,-0.6423,27.0812,0.7652,784.5482,0.2656,
6.3300,37.7466,-0.6461,27.2287,0.7539,784.9973,0.2575,
6.3317,38.1752,-0.6483,27.3719,0.7417,785.4140,0.2488,
6.3333,38.5792,-0.6490,27.5106,0.7289,785.7957,0.2394,
6.3350,38.9596,-0.6481,27.6450,0.7158,786.1397,0.2295,
6.3367,39.3175,-0.6455,27.7753,0.7026,786.4437,0.2193,
6.3383,39.6544,-0.6414,27.9018,0.6896,786.7056,0.2090,
6.3400,39.9714,-0.6357,28.0250,0.6771,786.9229,0.1988,
6.3417,40.2700,-0.6286,28.1452,0.6652,787.0939,0.1887,
6.3433,40.5515,-0.6201,28.2631,0.6542,787.2165,0.1791,
6.3450,40.8174,-0.6104,28.3793,0.6443,787.2891,0.1701,
6.3467,41.0691,-0.5995,28.4945,0.6356,787.3101,0.1619,
6.3483,41.3079,-0.5878,28.6093,0.6283,787.2780,0.1547,
6.3500,41.5351,-0.5752,28.7244,0.6226,787.1914,0.1485,
6.3517,41.7519,-0.5620,28.8406,0.6185,787.0492,0.1435,
6.3533,41.9594,-0.5483,28.9586,0.6161,786.8503,0.1397,
6.3550,42.1586,-0.5344,29.0789,0.6154,786.5939,0.1372,
6.3567,42.3505,-0.5205,29.2021,0.6166,786.2793,0.1360,
6.3583,42.5358,-0.5067,29.3290,0.6194,785.9060,0.1360,
6.3600,42.7152,-0.4932,29.4598,0.6239,785.4737,0.1371,
6.3617,42.8891,-0.4802,29.5951,0.6300,784.9823,0.1394,
6.3633,43.0580,-0.4678,29.7352,0.6376,784.4321,0.1425,
6.3650,43.2221,-0.4563,29.8804,0.6465,783.8235,0.1464,
6.3667,43.3815,-0.4457,30.0308,0.6566,783.1571,0.1509,
6.3683,43.5365,-0.4362,30.1866,0.6676,782.4340,0.1558,
6.3700,43.6868,-0.4279,30.3477,0.6794,781.6555,0.1609,
6.3717,43.8325,-0.4209,30.5142,0.6917,780.8229,0.1661,
6.3733,43.9734,-0.4151,30.6859,0.7042,779.9383,0.1710,
6.3750,44.1093,-0.4108,30.8626,0.7169,779.0035,0.1756,
6.3767,44.2401,-0.4078,31.0441,0.7293,778.0210,0.1797,
6.3783,44.3656,-0.4062,31.2300,0.7414,776.9933,0.1830,
6.3800,44.4855,-0.4059,31.4201,0.7528,775.9233,0.1854,
6.3817,44.5998,-0.4070,31.6139,0.7635,774.8140,0.1867,
6.3833,44.7083,-0.4094,31.8110,0.7731,773.6688,0.1869,
6.3850,44.8110,-0.4129,32.0111,0.7816,772.4912,0.1857,
6.3867,44.9077,-0.4176,32.2137,0.7887,771.2849,0.1832,
6.3883,44.9987,-0.4233,32.4184,0.7945,770.0536,0.1792,
6.3900,45.0838,-0.4300,32.6249,0.7989,768.8016,0.1737,
6.3917,45.1632,-0.4375,32.8326,0.8018,767.5329,0.1667,
6.3933,45.2371,-0.4458,33.0412,0.8032,766.2516,0.1583,
6.3950,45.3058,-0.4546,33.2504,0.8031,764.9622,0.1486,
6.3967,45.3693,-0.4639,33.4598,0.8017,763.6688,0.1378,
6.3983,45.4279,-0.4736,33.6691,0.7991,762.3757,0.1259,
6.4000,45.4820,-0.4834,33.8780,0.7953,761.0872,0.1133,
6.4017,45.5317,-0.4932,34.0863,0.7905,759.8074,0.1002,
6.4033,45.5774,-0.5029,34.2938,0.7849,758.5405,0.0869,
6.4050,45.6192,-0.5124,34.5001,0.7787,757.2902,0.0736,
6.4067,45.6574,-0.5214,34.7051,0.7720,756.0602,0.0607,
6.4083,45.6922,-0.5299,34.9087,0.7651,754.8541,0.0486,
6.4100,45.7237,-0.5378,35.1105,0.7580,753.6750,0.0374,
6.4117,45.7522,-0.5449,35.3105,0.7511,752.5257,0.0275,
6.4133,45.7777,-0.5511,35.5086,0.7445,751.4089,0.0192,
6.4150,45.8005,-0.5564,35.7044,0.7383,750.3270,0.0126,
6.4167,45.8207,-0.5607,35.8980,0.7326,749.2817,0.0080,
6.4183,45.8385,-0.5639,36.0891,0.7275,748.2748,0.0054,
6.4200,45.8541,-0.5660,36.2777,0.7232,747.3074,0.0050,
6.4217,45.8677,-0.5670,36.4636,0.7197,746.3807,0.0067,
6.4233,45.8798,-0.5669,36.6468,0.7171,745.4951,0.0105,
6.4250,45.8906,-0.5657,36.8270,0.7153,744.6511,0.0164,
6.4267,45.9006,-0.5634,37.0043,0.7143,743.8486,0.0241,
6.4283,45.9105,-0.5601,37.1785,0.7141,743.0878,0.0336,
6.4300,45.9207,-0.5558,37.3495,0.7148,742.3681,0.0447,
6.4317,45.9322,-0.5507,37.5174,0.7161,741.6893,0.0571,
6.4333,45.9457,-0.5448,37.6821,0.7182,741.0505,0.0708,
6.4350,45.9623,-0.5384,37.8435,0.7208,740.4514,0.0855,
6.4367,45.9830,-0.5316,38.0017,0.7239,739.8911,0.1010,
6.4383,46.0091,-0.5244,38.1567,0.7274,739.3691,0.1171,
6.4400,46.0419,-0.5172,38.3084,0.7312,738.8847,0.1337,
6.4417,46.0829,-0.5100,38.4571,0.7353,738.4374,0.1505,
6.4433,46.1335,-0.5031,38.6027,0.7396,738.0269,0.1675,
6.4450,46.1955,-0.4967,38.7454,0.7438,737.6530,0.1843,
6.4467,46.2706,-0.4908,38.8852,0.7481,737.3154,0.2008,
6.4483,46.3604,-0.4856,39.0223,0.7522,737.0143,0.2168,
6.4500,46.4669,-0.4812,39.1568,0.7562,736.7501,0.2320,
6.4517,46.5918,-0.4777,39.2889,0.7599,736.5234,0.2463,
6.4533,46.7368,-0.4751,39.4188,0.7632,736.3347,0.2594,
6.4550,46.9038,-0.4735,39.5465,0.7662,736.1851,0.2711,
6.4567,47.0942,-0.4728,39.6725,0.7687,736.0755,0.2812,
6.4583,47.3098,-0.4730,39.7969,0.7707,736.0073,0.2895,
6.4600,47.5516,-0.4740,39.9199,0.7722,735.9816,0.2957,
6.4617,47.8210,-0.4758,40.0420,0.7731,735.9997,0.2998,
6.4633,48.1186,-0.4781,40.1633,0.7735,736.0631,0.3016,
6.4650,48.4452,-0.4808,40.2842,0.7734,736.1730,0.3010,
6.4667,48.8010,-0.4839,40.4051,0.7727,736.3304,0.2980,
6.4683,49.1858,-0.4871,40.5264,0.7716,736.5364,0.2927,
6.4700,49.5993,-0.4904,40.6482,0.7700,736.7917,0.2850,
6.4717,50.0405,-0.4936,40.7711,0.7681,737.0967,0.2751,
6.4733,50.5084,-0.4965,40.8954,0.7659,737.4514,0.2632,
6.4750,51.0011,-0.4992,41.0212,0.7635,737.8555,0.2496,
6.4767,51.5168,-0.5015,41.1490,0.7610,738.3083,0.2345,
6.4783,52.0531,-0.5033,41.2790,0.7585,738.8085,0.2183,
6.4800,52.6073,-0.5047,41.4114,0.7560,739.3546,0.2014,
6.4817,53.1764,-0.5057,41.5464,0.7537,739.9443,0.1840,
6.4833,53.7571,-0.5063,41.6841,0.7515,740.5751,0.1666,
6.4850,54.3461,-0.5065,41.8248,0.7496,741.2438,0.1497,
6.4867,54.9396,-0.5065,41.9686,0.7481,741.9470,0.1335,
6.4883,55.5341,-0.5062,42.1155,0.7468,742.6809,0.1185,
6.4900,56.1261,-0.5058,42.2659,0.7458,743.4413,0.1050,
6.4917,56.7120,-0.5054,42.4199,0.7452,744.2240,0.0933,
6.4933,57.2886,-0.5051,42.5779,0.7449,745.0245,0.0836,
6.4950,57.8531,-0.5050,42.7400,0.7448,745.8384,0.0762,
6.4967,58.4030,-0.5052,42.9069,0.7450,746.6614,0.0711,
6.4983,58.9366,-0.5058,43.0790,0.7452,747.4894,0.0684,
6.5000,59.4525,-0.5069,43.2570,0.7456,748.3190,0.0681,
6.5017,59.9506,-0.5085,43.4416,0.7460,749.1469,0.0702,
6.5033,60.4314,-0.5107,43.6337,0.7464,749.9708,0.0745,
6.5050,60.8966,-0.5135,43.8343,0.7467,750.7895,0.0811,
6.5067,61.3489,-0.5170,44.0444,0.7468,751.6023,0.0896,
6.5083,61.7924,-0.5211,44.2652,0.7467,752.4100,0.0998,
6.5100,62.2320,-0.5258,44.4979,0.7465,753.2146,0.1116,
6.5117,62.6744,-0.5311,44.7438,0.7460,754.0193,0.1247,
6.5133,63.1271,-0.5369,45.0042,0.7453,754.8290,0.1388,
6.5150,63.5990,-0.5432,45.2804,0.7444,755.6498,0.1536,
6.5167,64.1002,-0.5499,45.5735,0.7433,756.4892,0.1688,
6.5183,64.6414,-0.5569,45.8848,0.7421,757.3564,0.1841,
6.5200,65.2347,-0.5642,46.2153,0.7408,758.2615,0.1991,
6.5217,65.8924,-0.5717,46.5659,0.7396,759.2161,0.2137,
6.5233,66.6274,-0.5794,46.9373,0.7384,760.2325,0.2274,
6.5250,67.4528,-0.5871,47.3300,0.7373,761.3240,0.2400,
6.5267,68.3814,-0.5949,47.7444,0.7364,762.5043,0.2512,
6.5283,69.4257,-0.6027,48.1804,0.7358,763.7874,0.2607,
6.5300,70.5974,-0.6104,48.6380,0.7355,765.1870,0.2682,
6.5317,71.9068,-0.6181,49.1164,0.7356,766.7165,0.2737,
